ID	CONCEPT	DOCULECT	COUNTERPART	TOKENS	VARIANTS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	LEXSTATID	ALIGNMENT
3126	egg	Penange	pòlè	p o ˨ l e ˨		1 7 8 5 7 8	AXTBYT	PU6LE6	12	12.P.C 12.U.V 12.6.T 12.L.C 12.E.V 12.6.T	1.6 3.0 1.0 1.3 3.0 1.0	po˨le˨	0	414	p o ˨ l - - e ˨ - - - -
3127	egg	Perge_Tegu	tárú	t a ˦ r u ˦		1 7 8 5 7 8	AXTBYT	TA6RY6	13	13.T.C 13.A.V 13.6.T 13.R.C 13.Y.V 13.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ta˦ru˦	0	413	t a - ˦ r u ˦
3129	egg	Tebul_Ure	tálɛ́	t a ˦ l ɛ ˦		1 7 8 5 7 8	AXTBYT	TA6LE6	14	14.T.C 14.A.V 14.6.T 14.L.C 14.E.V 14.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ta˦lɛ˦	0	413	t a - ˦ l ɛ ˦
3130	egg	Tiranige	pólŋgé	p o ˦ l ŋ ɡ e ˦		1 7 8 5 4 1 7 8	AXTLMBYT	PU6LNKE6	15	15.P.C 15.U.V 15.6.T 15.L.c 15.N.c 15.K.C 15.E.V 15.6.T	1.6 3.0 1.0 1.1 1.1 1.3 3.0 1.0	po˦lŋɡe˦	0	414	p o ˦ l ŋ ɡ e ˦ - - - -
3131	egg	Togo_Kan	tárú	t a ˦ r u ˦		1 7 8 5 7 8	AXTBYT	TA6RY6	16	16.T.C 16.A.V 16.6.T 16.R.C 16.Y.V 16.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ta˦ru˦	0	413	t a - ˦ r u ˦
3132	egg	Tommo_So	tálú	t a ˦ l u ˦		1 7 8 5 7 8	AXTBYT	TA6LY6	17	17.T.C 17.A.V 17.6.T 17.L.C 17.Y.V 17.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ta˦lu˦	0	413	t a - ˦ l u ˦
3135	egg	Toro_Tegu	tàrú	t a ˨ r u ˦		1 7 8 5 7 8	AXTBYT	TA6RY6	18	18.T.C 18.A.V 18.6.T 18.R.C 18.Y.V 18.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ta˨ru˦	0	413	t a - ˨ r u ˦
3136	egg	Yanda_Dom	tòl	t o ˨ l		1 7 8 5	AXTN	TU6L	19	19.T.C 19.U.V 19.6.T 19.L.c	1.6 3.0 1.0 0.5	to˨l	0	413	t - o ˨ l - -
3137	egg	Yorno_So	tâl	t a ˥˩ l		1 7 8 5	AXTN	TA6L	20	20.T.C 20.A.V 20.6.T 20.L.c	1.6 3.0 1.0 0.5	ta˥˩l	0	413	t a - ˥˩ l - -
3138	egg	Donno_So	tálù	t a ˦ l u ˨		1 7 8 5 7 8	AXTBYT	TA6LY6	6	6.T.C 6.A.V 6.6.T 6.L.C 6.Y.V 6.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ta˦lu˨	0	413	t a - ˦ l u ˨
3150	eight	Bankan_Tey	gá:rày	ɡ aː ˦ r a ˨ j		1 7 8 5 7 8 6	AXTBYTN	KA6RA6J	2	2.K.C 2.A.V 2.6.T 2.R.C 2.A.V 2.6.T 2.J.c	1.6 3.0 1.0 1.3 3.0 1.0 0.5	ɡaː˦ra˨j	0	416	ɡ aː - - - ˦ r a ˨ j
3151	eight	Ben_Tey	gá:rày	ɡ aː ˦ r a ˨ j		1 7 8 5 7 8 6	AXTBYTN	KA6RA6J	3	3.K.C 3.A.V 3.6.T 3.R.C 3.A.V 3.6.T 3.J.c	1.6 3.0 1.0 1.3 3.0 1.0 0.5	ɡaː˦ra˨j	0	416	ɡ aː - - - ˦ r a ˨ j
3152	eight	Bunoge	sé:léwⁿ	s eː ˦ l e ˦ w̃		3 7 8 5 7 8 6	AXTBYTN	SE6LE6W	4	4.S.C 4.E.V 4.6.T 4.L.C 4.E.V 4.6.T 4.W.c	1.6 3.0 1.0 1.3 3.0 1.0 0.5	seː˦le˦w̃	0	417	- - - - s eː ˦ l e ˦ w̃
3153	eight	Dogul_Dom	séélè	s eː ˦ l e ˨		3 7 8 5 7 8	AXTBYT	SE6LE6	5	5.S.C 5.E.V 5.6.T 5.L.C 5.E.V 5.6.T	1.6 3.0 1.0 1.3 3.0 1.0	seː˦le˨	0	417	- - - - s eː ˦ l e ˨ -
3154	eight	Gourou	gá:rà	ɡ aː ˦ r a ˨		1 7 8 5 7 8	AXTBYT	KA6RA6	7	7.K.C 7.A.V 7.6.T 7.R.C 7.A.V 7.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ɡaː˦ra˨	0	416	ɡ aː - - - ˦ r a ˨ -
3155	eight	Jamsay_Douentza	gá:rà	ɡ aː ˦ r a ˨		1 7 8 5 7 8	AXTBYT	KA6RA6	8	8.K.C 8.A.V 8.6.T 8.R.C 8.A.V 8.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ɡaː˦ra˨	0	416	ɡ aː - - - ˦ r a ˨ -
3156	eight	Mombo	sé:lè	s eː ˦ l e ˨		3 7 8 5 7 8	AXTBYT	SE6LE6	9	9.S.C 9.E.V 9.6.T 9.L.C 9.E.V 9.6.T	1.6 3.0 1.0 1.3 3.0 1.0	seː˦le˨	0	417	- - - - s eː ˦ l e ˨ -
3157	eight	Najamba	sá:gì:	s aː ˦ ɡ iː ˨		3 7 8 1 7 8	AXTBYT	SA6KI6	10	10.S.C 10.A.V 10.6.T 10.K.C 10.I.V 10.6.T	1.6 3.0 1.0 1.3 3.0 1.0	saː˦ɡiː˨	0	419	s aː ˦ ɡ iː ˨
3158	eight	Nanga	gá:rɛ̀	ɡ aː ˦ r ɛ ˨		1 7 8 5 7 8	AXTBYT	KA6RE6	11	11.K.C 11.A.V 11.6.T 11.R.C 11.E.V 11.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ɡaː˦rɛ˨	0	416	ɡ aː - - - ˦ r ɛ ˨ -
3159	eight	Penange	gè sé:lè	ɡ e ˨ # s eː ˦ l e ˨	s eː ˨ l e ˨	1 7 8 9 3 7 8 5 7 8	AXT_AXTBYT	KE6_SE6LE6	12	12.K.C 12.E.V 12.6.T 12._._ 12.S.C 12.E.V 12.6.T 12.L.C 12.E.V 12.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	ɡe˨#seː˦le˨	0	417	ɡ e ˨ # s eː ˦ l e ˨ -
3161	eight	Perge_Tegu	gá:rà	ɡ aː ˦ r a ˨		1 7 8 5 7 8	AXTBYT	KA6RA6	13	13.K.C 13.A.V 13.6.T 13.R.C 13.A.V 13.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ɡaː˦ra˨	0	416	ɡ aː - - - ˦ r a ˨ -
3163	eight	Tebul_Ure	gàgárà	ɡ a ˨ ɡ a ˦ r a ˨		1 7 8 1 7 8 5 7 8	AXTBYTBYT	KA6KA6RA6	14	14.K.C 14.A.V 14.6.T 14.K.C 14.A.V 14.6.T 14.R.C 14.A.V 14.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	ɡa˨ɡa˦ra˨	0	416	ɡ a ˨ ɡ a ˦ r a ˨ -
3164	eight	Tiranige	sé:lé	s eː ˦ l e ˦		3 7 8 5 7 8	AXTBYT	SE6LE6	15	15.S.C 15.E.V 15.6.T 15.L.C 15.E.V 15.6.T	1.6 3.0 1.0 1.3 3.0 1.0	seː˦le˦	0	417	- - - - s eː ˦ l e ˦ -
3165	eight	Togo_Kan	sìlâ:	s i ˨ l aː ˥˩		3 7 8 5 7 8	AXTBYT	SI6LA6	16	16.S.C 16.I.V 16.6.T 16.L.C 16.A.V 16.6.T	1.6 3.0 1.0 1.3 3.0 1.0	si˨laː˥˩	0	417	- - - - s i ˨ l aː ˥˩ -
3166	eight	Tommo_So	gágìrà	ɡ a ˦ ɡ i ˨ r a ˨		1 7 8 1 7 8 5 7 8	AXTBYTBYT	KA6KI6RA6	17	17.K.C 17.A.V 17.6.T 17.K.C 17.I.V 17.6.T 17.R.C 17.A.V 17.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	ɡa˦ɡi˨ra˨	0	416	ɡ a ˦ ɡ i ˨ r a ˨ -
3167	eight	Toro_Tegu	gá:rà	ɡ aː ˦ r a ˨		1 7 8 5 7 8	AXTBYT	KA6RA6	18	18.K.C 18.A.V 18.6.T 18.R.C 18.A.V 18.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ɡaː˦ra˨	0	416	ɡ aː - - - ˦ r a ˨ -
3168	eight	Yanda_Dom	yèsá:gè	j e ˨ s aː ˦ ɡ e ˨	s aː ˦ ɡ e ˨	6 7 8 3 7 8 1 7 8	AXTBYTBYT	JE6SA6KE6	19	19.J.C 19.E.V 19.6.T 19.S.C 19.A.V 19.6.T 19.K.C 19.E.V 19.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	je˨saː˦ɡe˨	0	418	j e ˨ s aː ˦ ɡ e ˨
3170	eight	Yorno_So	gágàrà	ɡ a ˦ ɡ a ˨ r a ˨		1 7 8 1 7 8 5 7 8	AXTBYTBYT	KA6KA6RA6	20	20.K.C 20.A.V 20.6.T 20.K.C 20.A.V 20.6.T 20.R.C 20.A.V 20.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	ɡa˦ɡa˨ra˨	0	416	ɡ a ˦ ɡ a ˨ r a ˨ -
3171	eight	Donno_So	gágàrà	ɡ a ˦ ɡ a ˨ r a ˨		1 7 8 1 7 8 5 7 8	AXTBYTBYT	KA6KA6RA6	6	6.K.C 6.A.V 6.6.T 6.K.C 6.A.V 6.6.T 6.R.C 6.A.V 6.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	ɡa˦ɡa˨ra˨	0	416	ɡ a ˦ ɡ a ˨ r a ˨ -
3244	exist, there is/are	Bankan_Tey	yá bún	j a ˦ # b u ˦ n		6 7 8 9 1 7 8 4	AXT_AXTN	JA6_PY6N	2	2.J.C 2.A.V 2.6.T 2._._ 2.P.C 2.Y.V 2.6.T 2.N.c	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.5	ja˦#bu˦n	0	420	j a ˦ # b u ˦ n
3245	exist, there is/are	Ben_Tey	yá bú	j a ˦ # b u ˦		6 7 8 9 1 7 8	AXT_AXT	JA6_PY6	3	3.J.C 3.A.V 3.6.T 3._._ 3.P.C 3.Y.V 3.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ja˦#bu˦	0	420	j a ˦ # b u ˦ -
3246	exist, there is/are	Bunoge	bò	b o ˨		1 7 8	AXT	PU6	4	4.P.C 4.U.V 4.6.T	1.6 3.0 1.0	bo˨	0	422	b o ˨
3247	exist, there is/are	Dogul_Dom	bìyɛ́	b i ˨ j ɛ ˦		1 7 8 6 7 8	AXTBYT	PI6JE6	5	5.P.C 5.I.V 5.6.T 5.J.C 5.E.V 5.6.T	1.6 3.0 1.0 1.3 3.0 1.0	bi˨jɛ˦	0	428	b i ˨ j ɛ ˦
3248	exist, there is/are	Gourou	yɔ́ kɔ̀	j ɔ ˦ # k ɔ ˨		6 7 8 9 1 7 8	AXT_AXT	JU6_KU6	7	7.J.C 7.U.V 7.6.T 7._._ 7.K.C 7.U.V 7.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	jɔ˦#kɔ˨	0	420	j ɔ ˦ # k ɔ ˨ -
3249	exist, there is/are	Jamsay_Douentza	bě:	b eː ˩˥	j ɔ ˦ k ɔ ˨	1 7 0	AXN	PE0	8	8.P.C 8.E.V 8.0.c	2.0 1.5 0.8	beː˩˥	0	427	b eː ˩˥
3252	exist, there is/are	Mombo	kóná:ⁿ bó:	k o ˦ n ãː ˦ # b oː ˦		1 7 8 4 7 8 9 1 7 8	AXTBYT_AXT	KU6NA6_PU6	9	9.K.C 9.U.V 9.6.T 9.N.C 9.A.V 9.6.T 9._._ 9.P.C 9.U.V 9.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0	ko˦nãː˦#boː˦	0	426	k o ˦ n ãː ˦ # b oː ˦
3254	exist, there is/are	Nanga	yá bù	j a ˦ # b u ˨		6 7 8 9 1 7 8	AXT_AXT	JA6_PY6	11	11.J.C 11.A.V 11.6.T 11._._ 11.P.C 11.Y.V 11.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ja˦#bu˨	0	420	j a ˦ # b u ˨ -
3255	exist, there is/are	Penange	ɛ̀ m̀ bó	ɛ ˨ # m ˨ # b o ˦		7 8 9 4 8 9 1 7 8	XT_AT_AXT	E6_M6_PU6	12	12.E.V 12.6.T 12._._ 12.M.C 12.6.T 12._._ 12.P.C 12.U.V 12.6.T	3.0 1.0 0.0 1.6 1.0 0.0 1.6 3.0 1.0	ɛ˨#m˨#bo˦	0	425	ɛ ˨ # m ˨ # b o ˦
3256	exist, there is/are	Perge_Tegu	yá kɔ̀	j a ˦ # k ɔ ˨		6 7 8 9 1 7 8	AXT_AXT	JA6_KU6	13	13.J.C 13.A.V 13.6.T 13._._ 13.K.C 13.U.V 13.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ja˦#kɔ˨	0	420	j a ˦ # k ɔ ˨ -
3257	exist, there is/are	Tebul_Ure	yé bù	j e ˦ # b u ˨		6 7 8 9 1 7 8	AXT_AXT	JE6_PY6	14	14.J.C 14.E.V 14.6.T 14._._ 14.P.C 14.Y.V 14.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	je˦#bu˨	0	420	j e ˦ # b u ˨ -
3258	exist, there is/are	Tiranige	é wò	e ˦ # w o ˨		7 8 9 6 7 8	XT_AXT	E6_WU6	15	15.E.V 15.6.T 15._._ 15.W.C 15.U.V 15.6.T	3.0 1.0 0.0 1.6 3.0 1.0	e˦#wo˨	0	424	e ˦ # w o ˨
3259	exist, there is/are	Togo_Kan	yɔ́ kɔ̀	j ɔ ˦ # k ɔ ˨		6 7 8 9 1 7 8	AXT_AXT	JU6_KU6	16	16.J.C 16.U.V 16.6.T 16._._ 16.K.C 16.U.V 16.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	jɔ˦#kɔ˨	0	420	j ɔ ˦ # k ɔ ˨ -
3260	exist, there is/are	Tommo_So	yɔ̂	j ɔ ˥˩	k ɔ ˥˩	6 7 8	AXT	JU6	17	17.J.C 17.U.V 17.6.T	1.6 3.0 1.0	jɔ˥˩	0	421	j ɔ ˥˩ - -
3262	exist, there is/are	Toro_Tegu	á dà	a ˦ # d a ˨		7 8 9 1 7 8	XT_AXT	A6_TA6	18	18.A.V 18.6.T 18._._ 18.T.C 18.A.V 18.6.T	3.0 1.0 0.0 1.6 3.0 1.0	a˦#da˨	0	423	a ˦ # d a ˨
3263	exist, there is/are	Yanda_Dom	yà bó	j a ˨ # b o ˦		6 7 8 9 1 7 8	AXT_AXT	JA6_PU6	19	19.J.C 19.A.V 19.6.T 19._._ 19.P.C 19.U.V 19.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ja˨#bo˦	0	420	j a ˨ # b o ˦ -
3264	exist, there is/are	Yorno_So	yá kɔ̀	j a ˦ # k ɔ ˨	j a ˦ # w ɔ ˨	6 7 8 9 1 7 8	AXT_AXT	JA6_KU6	20	20.J.C 20.A.V 20.6.T 20._._ 20.K.C 20.U.V 20.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ja˦#kɔ˨	0	420	j a ˦ # k ɔ ˨ -
3266	exist, there is/are	Donno_So	yɔ́=ɔ̀	j ɔ ˦ ɔ ˨		6 7 8 7 8	AXTYT	JU6U6	6	6.J.C 6.U.V 6.6.T 6.U.V 6.6.T	1.6 3.0 1.0 3.0 1.0	jɔ˦ɔ˨	0	421	j ɔ ˦ ɔ ˨
3253	exist, there is/are	Najamba	bó	b o ˦		1 7 8	AXT	PU6	10	10.P.C 10.U.V 10.6.T	1.6 3.0 1.0	bo˦	0	422	b o ˦
3268	eye	Bangime	sííbɛ́ɛ̀	s iː ˦ b ɛː ˥˩		3 7 8 1 7 8	AXTBYT	SI6PE6	1	1.S.C 1.I.V 1.6.T 1.P.C 1.E.V 1.6.T	1.6 3.0 1.0 1.3 3.0 1.0	siː˦bɛː˥˩	0	430	s iː ˦ b ɛː ˥˩
3269	eye	Bankan_Tey	gìré	ɡ i ˨ r e ˦		1 7 8 5 7 8	AXTBYT	KI6RE6	2	2.K.C 2.I.V 2.6.T 2.R.C 2.E.V 2.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ɡi˨re˦	0	429	ɡ i ˨ r e ˦ - - -
3270	eye	Ben_Tey	jìré	dʒ i ˨ r e ˦		1 7 8 5 7 8	AXTBYT	TI6RE6	3	3.T.C 3.I.V 3.6.T 3.R.C 3.E.V 3.6.T	1.6 3.0 1.0 1.3 3.0 1.0	dʒi˨re˦	0	429	dʒ i ˨ r e ˦ - - -
3271	eye	Bunoge	gírésè	ɡ i ˦ r e ˦ s e ˨		1 7 8 5 7 8 3 7 8	AXTBYTBYT	KI6RE6SE6	4	4.K.C 4.I.V 4.6.T 4.R.C 4.E.V 4.6.T 4.S.C 4.E.V 4.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	ɡi˦re˦se˨	0	429	ɡ i ˦ r e ˦ s e ˨
3272	eye	Dogul_Dom	gìró	ɡ i ˨ r o ˦		1 7 8 5 7 8	AXTBYT	KI6RU6	5	5.K.C 5.I.V 5.6.T 5.R.C 5.U.V 5.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ɡi˨ro˦	0	429	ɡ i ˨ r o ˦ - - -
3273	eye	Gourou	gìré	ɡ i ˨ r e ˦		1 7 8 5 7 8	AXTBYT	KI6RE6	7	7.K.C 7.I.V 7.6.T 7.R.C 7.E.V 7.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ɡi˨re˦	0	429	ɡ i ˨ r e ˦ - - -
3274	eye	Jamsay_Douentza	jìré	dʒ i ˨ r e ˦		1 7 8 5 7 8	AXTBYT	TI6RE6	8	8.T.C 8.I.V 8.6.T 8.R.C 8.E.V 8.6.T	1.6 3.0 1.0 1.3 3.0 1.0	dʒi˨re˦	0	429	dʒ i ˨ r e ˦ - - -
3276	eye	Mombo	gírè	ɡ i ˦ r e ˨		1 7 8 5 7 8	AXTBYT	KI6RE6	9	9.K.C 9.I.V 9.6.T 9.R.C 9.E.V 9.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ɡi˦re˨	0	429	ɡ i ˦ r e ˨ - - -
3277	eye	Najamba	gìré	ɡ i ˨ r e ˦	ɡ i ˨ r o ˦	1 7 8 5 7 8	AXTBYT	KI6RE6	10	10.K.C 10.I.V 10.6.T 10.R.C 10.E.V 10.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ɡi˨re˦	0	429	ɡ i ˨ r e ˦ - - -
3279	eye	Nanga	gìré	ɡ i ˨ r e ˦		1 7 8 5 7 8	AXTBYT	KI6RE6	11	11.K.C 11.I.V 11.6.T 11.R.C 11.E.V 11.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ɡi˨re˦	0	429	ɡ i ˨ r e ˦ - - -
3280	eye	Penange	gìrè	ɡ i ˨ r e ˨		1 7 8 5 7 8	AXTBYT	KI6RE6	12	12.K.C 12.I.V 12.6.T 12.R.C 12.E.V 12.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ɡi˨re˨	0	429	ɡ i ˨ r e ˨ - - -
3281	eye	Perge_Tegu	gìré	ɡ i ˨ r e ˦		1 7 8 5 7 8	AXTBYT	KI6RE6	13	13.K.C 13.I.V 13.6.T 13.R.C 13.E.V 13.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ɡi˨re˦	0	429	ɡ i ˨ r e ˦ - - -
3284	eye	Tebul_Ure	gìré	ɡ i ˨ r e ˦		1 7 8 5 7 8	AXTBYT	KI6RE6	14	14.K.C 14.I.V 14.6.T 14.R.C 14.E.V 14.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ɡi˨re˦	0	429	ɡ i ˨ r e ˦ - - -
3285	eye	Tiranige	jíró	dʒ i ˦ r o ˦		1 7 8 5 7 8	AXTBYT	TI6RU6	15	15.T.C 15.I.V 15.6.T 15.R.C 15.U.V 15.6.T	1.6 3.0 1.0 1.3 3.0 1.0	dʒi˦ro˦	0	429	dʒ i ˦ r o ˦ - - -
3286	eye	Togo_Kan	gìré	ɡ i ˨ r e ˦		1 7 8 5 7 8	AXTBYT	KI6RE6	16	16.K.C 16.I.V 16.6.T 16.R.C 16.E.V 16.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ɡi˨re˦	0	429	ɡ i ˨ r e ˦ - - -
3287	eye	Tommo_So	gìré	ɡ i ˨ r e ˦		1 7 8 5 7 8	AXTBYT	KI6RE6	17	17.K.C 17.I.V 17.6.T 17.R.C 17.E.V 17.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ɡi˨re˦	0	429	ɡ i ˨ r e ˦ - - -
3290	eye	Toro_Tegu	jìró	dʒ i ˨ r o ˦	ɡ i ˨ r o ˦	1 7 8 5 7 8	AXTBYT	TI6RU6	18	18.T.C 18.I.V 18.6.T 18.R.C 18.U.V 18.6.T	1.6 3.0 1.0 1.3 3.0 1.0	dʒi˨ro˦	0	429	dʒ i ˨ r o ˦ - - -
3292	eye	Yanda_Dom	gìdè	ɡ i ˨ d e ˨	ɡ i ˨ d i ˦ j e ˨	1 7 8 1 7 8	AXTBYT	KI6TE6	19	19.K.C 19.I.V 19.6.T 19.T.C 19.E.V 19.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ɡi˨de˨	0	429	ɡ i ˨ d e ˨ - - -
3294	eye	Yorno_So	gìrǐ:	ɡ i ˨ r iː ˩˥		1 7 8 5 7 0	AXTBYN	KI6RI0	20	20.K.C 20.I.V 20.6.T 20.R.C 20.I.V 20.0.c	1.6 3.0 1.0 1.3 3.0 0.5	ɡi˨riː˩˥	0	429	ɡ i ˨ r iː ˩˥ - - -
3296	eye	Donno_So	gìr-î:	ɡ i ˨ r iː ˥˩	ɡ i ˨ r u ˦	1 7 8 5 7 8	AXTBYT	KI6RI6	6	6.K.C 6.I.V 6.6.T 6.R.C 6.I.V 6.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ɡi˨riː˥˩	0	429	ɡ i ˨ r iː ˥˩ - - -
3297	fall	Bangime	tíbírí	t i ˦ b i ˦ r i ˦		1 7 8 1 7 8 5 7 8	AXTBYTBYT	TI6PI6RI6	1	1.T.C 1.I.V 1.6.T 1.P.C 1.I.V 1.6.T 1.R.C 1.I.V 1.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	ti˦bi˦ri˦	0	441	t i ˦ b i ˦ r i ˦
