ID	CONCEPT	DOCULECT	COUNTERPART	TOKENS	CONCEPT_LIST	VARIANTS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	LEXSTATID
7076	sky	Jamsay_Douentza	yàrùmáná	j a ˨ r u ˨ m a ˦ n a ˦	DB,SW	j ɛ ˨ r u ˨ m a ˦ n a ˦	6 7 8 5 7 8 4 7 8 4 7 8	AXTBYTBYTBYT	JA6RY6MA6NA6	8	8.J.C 8.A.V 8.6.T 8.R.C 8.Y.V 8.6.T 8.M.C 8.A.V 8.6.T 8.N.C 8.A.V 8.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	ja˨ru˨ma˦na˦	0	1234
7079	sky	Mombo	àmànà kó:ló	a ˨ m a ˨ n a ˨ # k oː ˦ l o ˦	DB,SW		7 8 4 7 8 4 7 8 9 1 7 8 5 7 8	XTBYTBYT_AXTBYT	A6MA6NA6_KU6LU6	9	9.A.V 9.6.T 9.M.C 9.A.V 9.6.T 9.N.C 9.A.V 9.6.T 9._._ 9.K.C 9.U.V 9.6.T 9.L.C 9.U.V 9.6.T	3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	a˨ma˨na˨#koː˦lo˦	0	1233
7080	sky	Najamba	àjǎn	a ˨ dʒ a ˩˥ n	DB,SW		7 8 1 7 0 4	XTBYBC	A6TA0N	10	10.A.V 10.6.T 10.T.C 10.A.V 10.0.C 10.N.C	3.0 1.0 1.3 3.0 1.3 1.2	a˨dʒa˩˥n	0	1239
7081	sky	Nanga	yàrí	j a ˨ r i ˦	DB,SW		6 7 8 5 7 8	AXTBYT	JA6RI6	11	11.J.C 11.A.V 11.6.T 11.R.C 11.I.V 11.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ja˨ri˦	0	1232
7082	sky	Penange	àmànà kó:lò	a ˨ m a ˨ n a ˨ # k oː ˦ l o ˨	DB,SW		7 8 4 7 8 4 7 8 9 1 7 8 5 7 8	XTBYTBYT_AXTBYT	A6MA6NA6_KU6LU6	12	12.A.V 12.6.T 12.M.C 12.A.V 12.6.T 12.N.C 12.A.V 12.6.T 12._._ 12.K.C 12.U.V 12.6.T 12.L.C 12.U.V 12.6.T	3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	a˨ma˨na˨#koː˦lo˨	0	1233
7083	sky	Perge_Tegu	yàrkú:	j a ˨ r k uː ˦	DB,SW		6 7 8 5 1 7 8	AXTMBYT	JA6RKY6	13	13.J.C 13.A.V 13.6.T 13.R.c 13.K.C 13.Y.V 13.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	ja˨rkuː˦	0	1238
7085	sky	Tebul_Ure	ɔ́ngɔ́	ɔ ˦ n ɡ ɔ ˦	DB,SW		7 8 4 1 7 8	XTMBYT	U6NKU6	14	14.U.V 14.6.T 14.N.c 14.K.C 14.U.V 14.6.T	3.0 1.0 1.1 1.3 3.0 1.0	ɔ˦nɡɔ˦	0	1237
7086	sky	Tiranige	á: dàná	aː ˦ # d a ˨ n a ˦	DB,SW		7 8 9 1 7 8 4 7 8	XT_AXTBYT	A6_TA6NA6	15	15.A.V 15.6.T 15._._ 15.T.C 15.A.V 15.6.T 15.N.C 15.A.V 15.6.T	3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	aː˦#da˨na˦	0	1236
7087	sky	Togo_Kan	àràkárá	a ˨ r a ˨ k a ˦ r a ˦	DB,SW		7 8 5 7 8 1 7 8 5 7 8	XTBYTBYTBYT	A6RA6KA6RA6	16	16.A.V 16.6.T 16.R.C 16.A.V 16.6.T 16.K.C 16.A.V 16.6.T 16.R.C 16.A.V 16.6.T	3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	a˨ra˨ka˦ra˦	0	1231
7088	sky	Tommo_So	àlàkàlá	a ˨ l a ˨ k a ˨ l a ˦	DB,SW		7 8 5 7 8 1 7 8 5 7 8	XTBYTBYTBYT	A6LA6KA6LA6	17	17.A.V 17.6.T 17.L.C 17.A.V 17.6.T 17.K.C 17.A.V 17.6.T 17.L.C 17.A.V 17.6.T	3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	a˨la˨ka˨la˦	0	1231
7089	sky	Toro_Tegu	àlkǔmnɔ̀	a ˨ l k u ˩˥ m n ɔ ˨	DB,SW		7 8 5 1 7 0 4 4 7 8	XTMBYBCBYT	A6LKY0MNU6	18	18.A.V 18.6.T 18.L.c 18.K.C 18.Y.V 18.0.C 18.M.C 18.N.C 18.U.V 18.6.T	3.0 1.0 1.1 1.3 3.0 1.3 1.2 1.3 3.0 1.0	a˨lku˩˥mnɔ˨	0	1235
7090	sky	Yanda_Dom	àzàgàlà	a ˨ z a ˨ ɡ a ˨ l a ˨	DB,SW		7 8 3 7 8 1 7 8 5 7 8	XTBYTBYTBYT	A6SA6KA6LA6	19	19.A.V 19.6.T 19.S.C 19.A.V 19.6.T 19.K.C 19.A.V 19.6.T 19.L.C 19.A.V 19.6.T	3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	a˨za˨ɡa˨la˨	0	1231
7091	sky	Yorno_So	àlgálá	a ˨ l ɡ a ˦ l a ˦	DB,SW		7 8 5 1 7 8 5 7 8	XTMBYTBYT	A6LKA6LA6	20	20.A.V 20.6.T 20.L.c 20.K.C 20.A.V 20.6.T 20.L.C 20.A.V 20.6.T	3.0 1.0 1.1 1.3 3.0 1.0 1.3 3.0 1.0	a˨lɡa˦la˦	0	1231
7092	sky	Donno_So	álùgùnù	a ˦ l u ˨ ɡ u ˨ n u ˨	DB,SW		7 8 5 7 8 1 7 8 4 7 8	XTBYTBYTBYT	A6LY6KY6NY6	6	6.A.V 6.6.T 6.L.C 6.Y.V 6.6.T 6.K.C 6.Y.V 6.6.T 6.N.C 6.Y.V 6.6.T	3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	a˦lu˨ɡu˨nu˨	0	1240
7127	small, little	Bangime	dáɣàj	d a ˦ ɣ a ˨ dʒ	DB,LJ,SW	k i ˦ r i ˨ dʒ ɛ ˨	1 7 8 3 7 8 1	AXTBYTN	TA6GA6T	1	1.T.C 1.A.V 1.6.T 1.G.C 1.A.V 1.6.T 1.T.c	1.6 3.0 1.0 1.3 3.0 1.0 0.5	da˦ɣa˨dʒ	0	1243
7129	small, little	Bankan_Tey	sàndâm	s a ˨ n d a ˥˩ m	DB,LJ,SW	s a ˨ n d aː ˥˩	3 7 8 4 1 7 8 4	AXTMBYTN	SA6NTA6M	2	2.S.C 2.A.V 2.6.T 2.N.c 2.T.C 2.A.V 2.6.T 2.M.c	1.6 3.0 1.0 1.1 1.3 3.0 1.0 0.5	sa˨nda˥˩m	0	1253
7131	small, little	Ben_Tey	dâ:	d aː ˥˩	DB,LJ,SW	d aː ˥˩ m // d aː ˥˩ w // i ˨ l a ˥˩ m // i ˨ l aː ˥˩ // s a ˨ l a ˥˩ m // s a ˨ l aː ˥˩ // t ɛː ˧˦˧	1 7 8	AXT	TA6	3	3.T.C 3.A.V 3.6.T	1.6 3.0 1.0	daː˥˩	0	1243
7139	small, little	Bunoge	dà:mbè	d aː ˨ m b e ˨	DB,LJ,SW		1 7 8 4 1 7 8	AXTMBYT	TA6MPE6	4	4.T.C 4.A.V 4.6.T 4.M.c 4.P.C 4.E.V 4.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	daː˨mbe˨	0	1252
7140	small, little	Dogul_Dom	dàgéégù	d a ˨ ɡ eː ˦ ɡ u ˨	DB,LJ,SW	d aː ˦ ɡ	1 7 8 1 7 8 1 7 8	AXTBYTBYT	TA6KE6KY6	5	5.T.C 5.A.V 5.6.T 5.K.C 5.E.V 5.6.T 5.K.C 5.Y.V 5.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	da˨ɡeː˦ɡu˨	0	1243
7142	small, little	Gourou	dáɣá	d a ˦ ɣ a ˦	DB,LJ,SW		1 7 8 3 7 8	AXTBYT	TA6GA6	7	7.T.C 7.A.V 7.6.T 7.G.C 7.A.V 7.6.T	1.6 3.0 1.0 1.3 3.0 1.0	da˦ɣa˦	0	1243
7143	small, little	Jamsay_Douentza	dáɣá	d a ˦ ɣ a ˦	DB,LJ,SW	dʒ ĩː ˨ l ɛ ˦ // t e ˩˥ j̃	1 7 8 3 7 8	AXTBYT	TA6GA6	8	8.T.C 8.A.V 8.6.T 8.G.C 8.A.V 8.6.T	1.6 3.0 1.0 1.3 3.0 1.0	da˦ɣa˦	0	1243
7146	small, little	Mombo	dé:jé	d eː ˦ dʒ e ˦	DB,LJ,SW		1 7 8 1 7 8	AXTBYT	TE6TE6	9	9.T.C 9.E.V 9.6.T 9.T.C 9.E.V 9.6.T	1.6 3.0 1.0 1.3 3.0 1.0	deː˦dʒe˦	0	1250
7147	small, little	Najamba	pàlâ:	p a ˨ l aː ˥˩	DB,LJ,SW	p a ˨ l ɛː ˥˩	1 7 8 5 7 8	AXTBYT	PA6LA6	10	10.P.C 10.A.V 10.6.T 10.L.C 10.A.V 10.6.T	1.6 3.0 1.0 1.3 3.0 1.0	pa˨laː˥˩	0	1249
7149	small, little	Nanga	dágá	d a ˦ ɡ a ˦	DB,LJ,SW	ɛ ˨ w r ɛ ˦ // t ɛ ˨ ɡ ɛ ˥˩	1 7 8 1 7 8	AXTBYT	TA6KA6	11	11.T.C 11.A.V 11.6.T 11.K.C 11.A.V 11.6.T	1.6 3.0 1.0 1.3 3.0 1.0	da˦ɡa˦	0	1243
7152	small, little	Penange	ŋkà:líyè	ŋ k aː ˨ l i ˦ j e ˨	DB,LJ,SW		4 1 7 8 5 7 8 6 7 8	ACYTBYTBYT	NKA6LI6JE6	12	12.N.C 12.K.C 12.A.V 12.6.T 12.L.C 12.I.V 12.6.T 12.J.C 12.E.V 12.6.T	1.6 1.2 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	ŋkaː˨li˦je˨	0	1248
7153	small, little	Perge_Tegu	dágá	d a ˦ ɡ a ˦	DB,LJ,SW	t ɛ ˩˥ j̃	1 7 8 1 7 8	AXTBYT	TA6KA6	13	13.T.C 13.A.V 13.6.T 13.K.C 13.A.V 13.6.T	1.6 3.0 1.0 1.3 3.0 1.0	da˦ɡa˦	0	1243
7157	small, little	Tebul_Ure	sɛ̀gɛ́	s ɛ ˨ ɡ ɛ ˦	DB,LJ,SW	s ɛ ˨ ɡ ɛ ˦ m b ɔ ˨	3 7 8 1 7 8	AXTBYT	SE6KE6	14	14.S.C 14.E.V 14.6.T 14.K.C 14.E.V 14.6.T	1.6 3.0 1.0 1.3 3.0 1.0	sɛ˨ɡɛ˦	0	1247
7159	small, little	Tiranige	wéníwè	w e ˦ n i ˦ w e ˨	DB,LJ,SW		6 7 8 4 7 8 6 7 8	AXTBYTBYT	WE6NI6WE6	15	15.W.C 15.E.V 15.6.T 15.N.C 15.I.V 15.6.T 15.W.C 15.E.V 15.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	we˦ni˦we˨	0	1246
7160	small, little	Togo_Kan	dágá	d a ˦ ɡ a ˦	DB,LJ,SW	k ɛ ˩˥ n // s ĩ ˨ s ĩː ˦ // u ˨ dʒ ĩ ˦ // u ˨ dʒ u ˦	1 7 8 1 7 8	AXTBYT	TA6KA6	16	16.T.C 16.A.V 16.6.T 16.K.C 16.A.V 16.6.T	1.6 3.0 1.0 1.3 3.0 1.0	da˦ɡa˦	0	1243
7165	small, little	Tommo_So	dàgí	d a ˨ ɡ i ˦	DB,LJ,SW	ɡ aː ˨ l ɛ ˨ j ˦	1 7 8 1 7 8	AXTBYT	TA6KI6	17	17.T.C 17.A.V 17.6.T 17.K.C 17.I.V 17.6.T	1.6 3.0 1.0 1.3 3.0 1.0	da˨ɡi˦	0	1243
7167	small, little	Toro_Tegu	tɛ̀gɛ̌y	t ɛ ˨ ɡ ɛ ˩˥ j	DB,LJ,SW		1 7 8 1 7 0 6	AXTBYBC	TE6KE0J	18	18.T.C 18.E.V 18.6.T 18.K.C 18.E.V 18.0.C 18.J.C	1.6 3.0 1.0 1.3 3.0 1.3 1.2	tɛ˨ɡɛ˩˥j	0	1245
7168	small, little	Yanda_Dom	bèbélè	b e ˨ b e ˦ l e ˨	DB,LJ,SW	d a ˨ ɡ a ˦ // k u ˨ n a ˨	1 7 8 1 7 8 5 7 8	AXTBYTBYT	PE6PE6LE6	19	19.P.C 19.E.V 19.6.T 19.P.C 19.E.V 19.6.T 19.L.C 19.E.V 19.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	be˨be˦le˨	0	1244
7171	small, little	Yorno_So	dágà	d a ˦ ɡ a ˨	DB,LJ,SW	ɡ aː ˨ l a ˩˥ j // u ˨ dʒ i ˨ j ˦	1 7 8 1 7 8	AXTBYT	TA6KA6	20	20.T.C 20.A.V 20.6.T 20.K.C 20.A.V 20.6.T	1.6 3.0 1.0 1.3 3.0 1.0	da˦ɡa˨	0	1243
7174	small, little	Donno_So	ùdú	u ˨ d u ˦	DB,LJ,SW	u ˨ d iː ˥˩ // d a ˥˩ j	7 8 1 7 8	XTBYT	Y6TY6	6	6.Y.V 6.6.T 6.T.C 6.Y.V 6.6.T	3.0 1.0 1.3 3.0 1.0	u˨du˦	0	1251
7178	smoke	Bangime	bírɛ́ n jìjɛ́	b i ˦ r ɛ ˦ # n # dʒ i ˨ dʒ ɛ ˦	DB,LJ,SW		1 7 8 5 7 8 9 4 9 1 7 8 1 7 8	AXTBYT_A_AXTBYT	PI6RE6_N_TI6TE6	1	1.P.C 1.I.V 1.6.T 1.R.C 1.E.V 1.6.T 1._._ 1.N.C 1._._ 1.T.C 1.I.V 1.6.T 1.T.C 1.E.V 1.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 0.0 1.6 3.0 1.0 1.3 3.0 1.0	bi˦rɛ˦#n#dʒi˨dʒɛ˦	0	1255
7179	smoke	Bankan_Tey	kùkúmbó	k u ˨ k u ˦ m b o ˦	DB,LJ,SW		1 7 8 1 7 8 4 1 7 8	AXTBYTMBYT	KY6KY6MPU6	2	2.K.C 2.Y.V 2.6.T 2.K.C 2.Y.V 2.6.T 2.M.c 2.P.C 2.U.V 2.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.1 1.3 3.0 1.0	ku˨ku˦mbo˦	0	1254
7180	smoke	Ben_Tey	kùkùmbó	k u ˨ k u ˨ m b o ˦	DB,LJ,SW		1 7 8 1 7 8 4 1 7 8	AXTBYTMBYT	KY6KY6MPU6	3	3.K.C 3.Y.V 3.6.T 3.K.C 3.Y.V 3.6.T 3.M.c 3.P.C 3.U.V 3.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.1 1.3 3.0 1.0	ku˨ku˨mbo˦	0	1254
7181	smoke	Bunoge	kúyè	k u ˦ j e ˨	DB,LJ,SW		1 7 8 6 7 8	AXTBYT	KY6JE6	4	4.K.C 4.Y.V 4.6.T 4.J.C 4.E.V 4.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ku˦je˨	0	1256
7182	smoke	Dogul_Dom	kùmmɛ́	k u ˨ m m ɛ ˦	DB,LJ,SW		1 7 8 4 4 7 8	AXTMBYT	KY6MME6	5	5.K.C 5.Y.V 5.6.T 5.M.c 5.M.C 5.E.V 5.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	ku˨mmɛ˦	0	1254
7183	smoke	Gourou	kùkùmó	k u ˨ k u ˨ m o ˦	DB,LJ,SW		1 7 8 1 7 8 4 7 8	AXTBYTBYT	KY6KY6MU6	7	7.K.C 7.Y.V 7.6.T 7.K.C 7.Y.V 7.6.T 7.M.C 7.U.V 7.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	ku˨ku˨mo˦	0	1254
7184	smoke	Jamsay_Douentza	kùkùmɔ́	k u ˨ k u ˨ m ɔ ˦	DB,LJ,SW		1 7 8 1 7 8 4 7 8	AXTBYTBYT	KY6KY6MU6	8	8.K.C 8.Y.V 8.6.T 8.K.C 8.Y.V 8.6.T 8.M.C 8.U.V 8.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	ku˨ku˨mɔ˦	0	1254
7186	smoke	Mombo	kúmbè	k u ˦ m b e ˨	DB,LJ,SW		1 7 8 4 1 7 8	AXTMBYT	KY6MPE6	9	9.K.C 9.Y.V 9.6.T 9.M.c 9.P.C 9.E.V 9.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	ku˦mbe˨	0	1254
7187	smoke	Najamba	kùmbí	k u ˨ m b i ˦	DB,LJ,SW	k u ˨ m b u ˦	1 7 8 4 1 7 8	AXTMBYT	KY6MPI6	10	10.K.C 10.Y.V 10.6.T 10.M.c 10.P.C 10.I.V 10.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	ku˨mbi˦	0	1254
7189	smoke	Nanga	kùmbó	k u ˨ m b o ˦	DB,LJ,SW		1 7 8 4 1 7 8	AXTMBYT	KY6MPU6	11	11.K.C 11.Y.V 11.6.T 11.M.c 11.P.C 11.U.V 11.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	ku˨mbo˦	0	1254
7190	smoke	Penange	kùmbè	k u ˨ m b e ˨	DB,LJ,SW		1 7 8 4 1 7 8	AXTMBYT	KY6MPE6	12	12.K.C 12.Y.V 12.6.T 12.M.c 12.P.C 12.E.V 12.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	ku˨mbe˨	0	1254
7191	smoke	Perge_Tegu	kùkùmbó	k u ˨ k u ˨ m b o ˦	DB,LJ,SW		1 7 8 1 7 8 4 1 7 8	AXTBYTMBYT	KY6KY6MPU6	13	13.K.C 13.Y.V 13.6.T 13.K.C 13.Y.V 13.6.T 13.M.c 13.P.C 13.U.V 13.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.1 1.3 3.0 1.0	ku˨ku˨mbo˦	0	1254
7194	smoke	Tebul_Ure	kùmbó	k u ˨ m b o ˦	DB,LJ,SW		1 7 8 4 1 7 8	AXTMBYT	KY6MPU6	14	14.K.C 14.Y.V 14.6.T 14.M.c 14.P.C 14.U.V 14.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	ku˨mbo˦	0	1254
7195	smoke	Tiranige	kúmú	k u ˦ m u ˦	DB,LJ,SW		1 7 8 4 7 8	AXTBYT	KY6MY6	15	15.K.C 15.Y.V 15.6.T 15.M.C 15.Y.V 15.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ku˦mu˦	0	1254
7196	smoke	Togo_Kan	kùkúmó	k u ˨ k u ˦ m o ˦	DB,LJ,SW		1 7 8 1 7 8 4 7 8	AXTBYTBYT	KY6KY6MU6	16	16.K.C 16.Y.V 16.6.T 16.K.C 16.Y.V 16.6.T 16.M.C 16.U.V 16.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	ku˨ku˦mo˦	0	1254
7197	smoke	Tommo_So	kùmmɔ́	k u ˨ m m ɔ ˦	DB,LJ,SW		1 7 8 4 4 7 8	AXTMBYT	KY6MMU6	17	17.K.C 17.Y.V 17.6.T 17.M.c 17.M.C 17.U.V 17.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	ku˨mmɔ˦	0	1254
7199	smoke	Toro_Tegu	kúmó	k u ˦ m o ˦	DB,LJ,SW		1 7 8 4 7 8	AXTBYT	KY6MU6	18	18.K.C 18.Y.V 18.6.T 18.M.C 18.U.V 18.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ku˦mo˦	0	1254
7200	smoke	Yanda_Dom	kùmò	k u ˨ m o ˨	DB,LJ,SW		1 7 8 4 7 8	AXTBYT	KY6MU6	19	19.K.C 19.Y.V 19.6.T 19.M.C 19.U.V 19.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ku˨mo˨	0	1254
7201	smoke	Yorno_So	kúmɔ́	k u ˦ m ɔ ˦	DB,LJ,SW		1 7 8 4 7 8	AXTBYT	KY6MU6	20	20.K.C 20.Y.V 20.6.T 20.M.C 20.U.V 20.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ku˦mɔ˦	0	1254
7202	smoke	Donno_So	kùmmɔ́	k u ˨ m m ɔ ˦	DB,LJ,SW		1 7 8 4 4 7 8	AXTMBYT	KY6MMU6	6	6.K.C 6.Y.V 6.6.T 6.M.c 6.M.C 6.U.V 6.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	ku˨mmɔ˦	0	1254
7203	smooth, sleek (adjective)	Bangime	mírò	m i ˦ r o ˨	DB,SW		4 7 8 5 7 8	AXTBYT	MI6RU6	1	1.M.C 1.I.V 1.6.T 1.R.C 1.U.V 1.6.T	1.6 3.0 1.0 1.3 3.0 1.0	mi˦ro˨	0	1260
7204	smooth, sleek (adjective)	Bankan_Tey	órùm	o ˦ r u ˨ m	DB,SW		7 8 5 7 8 4	XTBYTN	U6RY6M	2	2.U.V 2.6.T 2.R.C 2.Y.V 2.6.T 2.M.c	3.0 1.0 1.3 3.0 1.0 0.5	o˦ru˨m	0	1258
7205	smooth, sleek (adjective)	Ben_Tey	órùm	o ˦ r u ˨ m	DB,SW		7 8 5 7 8 4	XTBYTN	U6RY6M	3	3.U.V 3.6.T 3.R.C 3.Y.V 3.6.T 3.M.c	3.0 1.0 1.3 3.0 1.0 0.5	o˦ru˨m	0	1258
7206	smooth, sleek (adjective)	Bunoge	bòràllàgà	b o ˨ r a ˨ l l a ˨ ɡ a ˨	DB,SW		1 7 8 5 7 8 5 5 7 8 1 7 8	AXTBYTMBYTBYT	PU6RA6LLA6KA6	4	4.P.C 4.U.V 4.6.T 4.R.C 4.A.V 4.6.T 4.L.c 4.L.C 4.A.V 4.6.T 4.K.C 4.A.V 4.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.1 1.3 3.0 1.0 1.3 3.0 1.0	bo˨ra˨lla˨ɡa˨	0	1266
7207	smooth, sleek (adjective)	Dogul_Dom	ónònò	o ˦ n o ˨ n o ˨	DB,SW		7 8 4 7 8 4 7 8	XTBYTBYT	U6NU6NU6	5	5.U.V 5.6.T 5.N.C 5.U.V 5.6.T 5.N.C 5.U.V 5.6.T	3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	o˦no˨no˨	0	1257
7208	smooth, sleek (adjective)	Gourou	ònùrú	o ˨ n u ˨ r u ˦	DB,SW		7 8 4 7 8 5 7 8	XTBYTBYT	U6NY6RY6	7	7.U.V 7.6.T 7.N.C 7.Y.V 7.6.T 7.R.C 7.Y.V 7.6.T	3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	o˨nu˨ru˦	0	1259
7209	smooth, sleek (adjective)	Jamsay_Douentza	ònùrⁿú	o ˨ n u ˨ r̃ u ˦	DB,SW		7 8 4 7 8 5 7 8	XTBYTBYT	U6NY6RY6	8	8.U.V 8.6.T 8.N.C 8.Y.V 8.6.T 8.R.C 8.Y.V 8.6.T	3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	o˨nu˨r̃u˦	0	1259
7211	smooth, sleek (adjective)	Mombo	ɔ́nɔ́nɔ́	ɔ ˦ n ɔ ˦ n ɔ ˦	DB,SW		7 8 4 7 8 4 7 8	XTBYTBYT	U6NU6NU6	9	9.U.V 9.6.T 9.N.C 9.U.V 9.6.T 9.N.C 9.U.V 9.6.T	3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	ɔ˦nɔ˦nɔ˦	0	1257
7212	smooth, sleek (adjective)	Najamba	ónànà = ónànɛ̀:	o ˦ n a ˨ n a ˨ # # o ˦ n a ˨ n ɛː ˨	DB,SW	o ˦ n a ˨ n a ˨ ŋ ɡ e ˨	7 8 4 7 8 4 7 8 9 9 7 8 4 7 8 4 7 8	XTBYTBYT__XTBYTBYT	U6NA6NA6__U6NA6NE6	10	10.U.V 10.6.T 10.N.C 10.A.V 10.6.T 10.N.C 10.A.V 10.6.T 10._._ 10._._ 10.U.V 10.6.T 10.N.C 10.A.V 10.6.T 10.N.C 10.E.V 10.6.T	3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0 0.0 0.0 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	o˦na˨na˨##o˦na˨nɛː˨	0	1261
7214	smooth, sleek (adjective)	Nanga	órî	o ˦ r i ˥˩	DB,SW		7 8 5 7 8	XTBYT	U6RI6	11	11.U.V 11.6.T 11.R.C 11.I.V 11.6.T	3.0 1.0 1.3 3.0 1.0	o˦ri˥˩	0	1258
7215	smooth, sleek (adjective)	Penange	ɔ̀nànà	ɔ ˨ n a ˨ n a ˨	DB,SW		7 8 4 7 8 4 7 8	XTBYTBYT	U6NA6NA6	12	12.U.V 12.6.T 12.N.C 12.A.V 12.6.T 12.N.C 12.A.V 12.6.T	3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	ɔ˨na˨na˨	0	1257
7216	smooth, sleek (adjective)	Perge_Tegu	órùm	o ˦ r u ˨ m	DB,SW		7 8 5 7 8 4	XTBYTN	U6RY6M	13	13.U.V 13.6.T 13.R.C 13.Y.V 13.6.T 13.M.c	3.0 1.0 1.3 3.0 1.0 0.5	o˦ru˨m	0	1258
7218	smooth, sleek (adjective)	Tiranige	búrádá	b u ˦ r a ˦ d a ˦	DB,SW		1 7 8 5 7 8 1 7 8	AXTBYTBYT	PY6RA6TA6	15	15.P.C 15.Y.V 15.6.T 15.R.C 15.A.V 15.6.T 15.T.C 15.A.V 15.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	bu˦ra˦da˦	0	1262
7219	smooth, sleek (adjective)	Togo_Kan	ɔ̀rⁿɔ́nɔ́nɔ́	ɔ ˨ r̃ ɔ ˦ n ɔ ˦ n ɔ ˦	DB,SW		7 8 5 7 8 4 7 8 4 7 8	XTBYTBYTBYT	U6RU6NU6NU6	16	16.U.V 16.6.T 16.R.C 16.U.V 16.6.T 16.N.C 16.U.V 16.6.T 16.N.C 16.U.V 16.6.T	3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	ɔ˨r̃ɔ˦nɔ˦nɔ˦	0	1257
7220	smooth, sleek (adjective)	Tommo_So	ɔ̀rɔ̌y	ɔ ˨ r ɔ ˩˥ j	DB,SW		7 8 5 7 0 6	XTBYBC	U6RU0J	17	17.U.V 17.6.T 17.R.C 17.U.V 17.0.C 17.J.C	3.0 1.0 1.3 3.0 1.3 1.2	ɔ˨rɔ˩˥j	0	1263
7221	smooth, sleek (adjective)	Toro_Tegu	òlú	o ˨ l u ˦	DB,SW		7 8 5 7 8	XTBYT	U6LY6	18	18.U.V 18.6.T 18.L.C 18.Y.V 18.6.T	3.0 1.0 1.3 3.0 1.0	o˨lu˦	0	1264
7222	smooth, sleek (adjective)	Yanda_Dom	ɔ̀rⁿɔ̀ndú	ɔ ˨ r̃ ɔ ˨ n d u ˦	DB,SW		7 8 5 7 8 4 1 7 8	XTBYTMBYT	U6RU6NTY6	19	19.U.V 19.6.T 19.R.C 19.U.V 19.6.T 19.N.c 19.T.C 19.Y.V 19.6.T	3.0 1.0 1.3 3.0 1.0 1.1 1.3 3.0 1.0	ɔ˨r̃ɔ˨ndu˦	0	1265
