ID	CONCEPT	DOCULECT	COUNTERPART	TOKENS	CONCEPT_LIST	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	LEXSTATID
1094	(political) chief, boss	Tommo_So	kùù bàŋáá	k ùː # b à ŋ áː	DB,SW	1 7 9 1 7 4 7	AX_AXBZ	KY_PANA	17	17.K.C 17.Y.V 17._._ 17.P.C 17.A.V 17.N.C 17.A.V	2.0 1.5 0.0 2.0 1.5 1.75 0.8	kùː#bàŋáː	0	13
1095	(political) chief, boss	Tommo_So	pàtrɔ́	p à t r ɔ́	DB,SW	1 7 1 5 7	AXBCZ	PATRU	17	17.P.C 17.A.V 17.T.C 17.R.C 17.U.V	2.0 1.5 1.75 1.5 0.8	pàtrɔ́	0	17
1096	(political) chief, boss	Toro_Tegu	kú bàsà	k ú # b à s à	DB,SW	1 7 9 1 7 3 7	AX_AXBZ	KY_PASA	18	18.K.C 18.Y.V 18._._ 18.P.C 18.A.V 18.S.C 18.A.V	2.0 1.5 0.0 2.0 1.5 1.75 0.8	kú#bàsà	0	13
1097	(political) chief, boss	Yanda_Dom	ámìrù	á m ì r ù	DB,SW	7 4 7 5 7	XBYBZ	AMIRY	19	19.A.V 19.M.C 19.I.V 19.R.C 19.Y.V	1.5 1.75 1.3 1.75 0.8	ámìrù	0	12
1098	(political) chief, boss	Yanda_Dom	kó bádù	k ó # b á d ù	DB,SW	1 7 9 1 7 1 7	AX_AXBZ	KU_PATY	19	19.K.C 19.U.V 19._._ 19.P.C 19.A.V 19.T.C 19.Y.V	2.0 1.5 0.0 2.0 1.5 1.75 0.8	kó#bádù	0	13
1099	(political) chief, boss	Yorno_So	ámìrù	á m ì r ù	DB,SW	7 4 7 5 7	XBYBZ	AMIRY	20	20.A.V 20.M.C 20.I.V 20.R.C 20.Y.V	1.5 1.75 1.3 1.75 0.8	ámìrù	0	12
1100	(political) chief, boss	Donno_So	kû:-nɔ̀	k ûː n ɔ̀	DB,SW	1 7 4 7	AXBZ	KYNU	6	6.K.C 6.Y.V 6.N.C 6.U.V	2.0 1.5 1.75 0.8	kûːnɔ̀	0	14
1101	(political) chief, boss	Donno_So	kû: bàŋá	k ûː # b à ŋ á	DB,SW	1 7 9 1 7 4 7	AX_AXBZ	KY_PANA	6	6.K.C 6.Y.V 6._._ 6.P.C 6.A.V 6.N.C 6.A.V	2.0 1.5 0.0 2.0 1.5 1.75 0.8	kûː#bàŋá	0	13
1102	(political) chief, boss	Donno_So	ámì:rù	á m ìː r ù	DB,SW	7 4 7 5 7	XBYBZ	AMIRY	6	6.A.V 6.M.C 6.I.V 6.R.C 6.Y.V	1.5 1.75 1.3 1.75 0.8	ámìːrù	0	12
1156	(rain) fall (verb only)	Bangime	ʒóɔ̀ⁿ	ʒ ó ɔ̀ⁿ	DB,SW	3 7 7	AXZ	SUU	1	1.S.C 1.U.V 1.U.V	2.0 1.5 0.8	ʒóɔ̀ⁿ	0	24
1157	(rain) fall (verb only)	Bankan_Tey	mìrⁿɛ́	m ì rⁿ ɛ́	DB,SW	4 7 5 7	AXBZ	MIRE	2	2.M.C 2.I.V 2.R.C 2.E.V	2.0 1.5 1.75 0.8	mìrⁿɛ́	0	18
1158	(rain) fall (verb only)	Ben_Tey	mìrⁿɛ́	m ì rⁿ ɛ́	DB,SW	4 7 5 7	AXBZ	MIRE	3	3.M.C 3.I.V 3.R.C 3.E.V	2.0 1.5 1.75 0.8	mìrⁿɛ́	0	18
1159	(rain) fall (verb only)	Bunoge	ɲî:	ɲ îː	DB,SW	4 7	AX	NI	4	4.N.C 4.I.V	2.0 1.5	ɲîː	0	21
1160	(rain) fall (verb only)	Dogul_Dom	wɛ̀ɛ́	w ɛ̌ː	DB,SW	6 7	AX	WE	5	5.W.C 5.E.V	2.0 1.5	wɛ̌ː	0	20
1161	(rain) fall (verb only)	Gourou	mìrⁿé	m ì rⁿ é	DB,SW	4 7 5 7	AXBZ	MIRE	7	7.M.C 7.I.V 7.R.C 7.E.V	2.0 1.5 1.75 0.8	mìrⁿé	0	18
1162	(rain) fall (verb only)	Jamsay_Douentza	mìrⁿé	m ì rⁿ é	DB,SW	4 7 5 7	AXBZ	MIRE	8	8.M.C 8.I.V 8.R.C 8.E.V	2.0 1.5 1.75 0.8	mìrⁿé	0	18
1163	(rain) fall (verb only)	Mombo	píjé	p í dʒ é	DB,SW	1 7 1 7	AXBZ	PITE	9	9.P.C 9.I.V 9.T.C 9.E.V	2.0 1.5 1.75 0.8	pídʒé	0	23
1164	(rain) fall (verb only)	Najamba	tɛ́gɛ́	t ɛ́ ɡ ɛ́	DB,SW	1 7 1 7	AXBZ	TEKE	10	10.T.C 10.E.V 10.K.C 10.E.V	2.0 1.5 1.75 0.8	tɛ́ɡɛ́	0	19
1165	(rain) fall (verb only)	Nanga	mìrⁿé	m ì rⁿ é	DB,SW	4 7 5 7	AXBZ	MIRE	11	11.M.C 11.I.V 11.R.C 11.E.V	2.0 1.5 1.75 0.8	mìrⁿé	0	18
1166	(rain) fall (verb only)	Nanga	wɔ̌:	w ɔ̌ː	DB,SW	6 7	AX	WU	11	11.W.C 11.U.V	2.0 1.5	wɔ̌ː	0	20
1167	(rain) fall (verb only)	Penange	wwɛ́:	w w ɛ́ː	DB,SW	6 6 7	ACZ	WWE	12	12.W.C 12.W.C 12.E.V	2.0 1.5 0.8	wwɛ́ː	1	20
1168	(rain) fall (verb only)	Perge_Tegu	mìrⁿé	m ì rⁿ é	DB,SW	4 7 5 7	AXBZ	MIRE	13	13.M.C 13.I.V 13.R.C 13.E.V	2.0 1.5 1.75 0.8	mìrⁿé	0	18
1170	(rain) fall (verb only)	Tebul_Ure	mìrⁿɛ́	m ì rⁿ ɛ́	DB,SW	4 7 5 7	AXBZ	MIRE	14	14.M.C 14.I.V 14.R.C 14.E.V	2.0 1.5 1.75 0.8	mìrⁿɛ́	0	18
1171	(rain) fall (verb only)	Tiranige	tɛ́gɔ́	t ɛ́ ɡ ɔ́	DB,SW	1 7 1 7	AXBZ	TEKU	15	15.T.C 15.E.V 15.K.C 15.U.V	2.0 1.5 1.75 0.8	tɛ́ɡɔ́	0	19
1172	(rain) fall (verb only)	Togo_Kan	lɔ́wɔ́	l ɔ́ w ɔ́	DB,SW	5 7 6 7	AXBZ	LUWU	16	16.L.C 16.U.V 16.W.C 16.U.V	2.0 1.5 1.75 0.8	lɔ́wɔ́	0	22
1173	(rain) fall (verb only)	Tommo_So	mìyɛ́	m ì j ɛ́	DB,SW	4 7 6 7	AXBZ	MIJE	17	17.M.C 17.I.V 17.J.C 17.E.V	2.0 1.5 1.75 0.8	mìjɛ́	0	18
1174	(rain) fall (verb only)	Toro_Tegu	mùrɔ́	m ù r ɔ́	DB,SW	4 7 5 7	AXBZ	MYRU	18	18.M.C 18.Y.V 18.R.C 18.U.V	2.0 1.5 1.75 0.8	mùrɔ́	0	18
1175	(rain) fall (verb only)	Toro_Tegu	mùrú	m ù r ú	DB,SW	4 7 5 7	AXBZ	MYRY	18	18.M.C 18.Y.V 18.R.C 18.Y.V	2.0 1.5 1.75 0.8	mùrú	0	18
1176	(rain) fall (verb only)	Yanda_Dom	tɛ́gɛ́	t ɛ́ ɡ ɛ́	DB,SW	1 7 1 7	AXBZ	TEKE	19	19.T.C 19.E.V 19.K.C 19.E.V	2.0 1.5 1.75 0.8	tɛ́ɡɛ́	0	19
1177	(rain) fall (verb only)	Yorno_So	mɛ̌:	m ɛ̌ː	DB,SW	4 7	AX	ME	20	20.M.C 20.E.V	2.0 1.5	mɛ̌ː	0	18
1178	(rain) fall (verb only)	Donno_So	mɛ̌:	m ɛ̌ː	DB,SW	4 7	AX	ME	6	6.M.C 6.E.V	2.0 1.5	mɛ̌ː	0	18
1179	(rain) fall (verb only)	Donno_So	mɛ́-ɛ̀	m ɛ́ ɛ̀	DB,SW	4 7 7	AXZ	MEE	6	6.M.C 6.E.V 6.E.V	2.0 1.5 0.8	mɛ́ɛ̀	0	18
1255	(sb, mammal) bite (sb)	Bangime	támbà/táw̃à	t á m b à t á wⁿ à	DB,LJ	1 7 4 1 7 1 7 6 7	AXMBYBYBZ	TAMPATAWA	1	1.T.C 1.A.V 1.M.c 1.P.C 1.A.V 1.T.C 1.A.V 1.W.C 1.A.V	2.0 1.5 1.1 1.75 1.3 1.75 1.3 1.75 0.8	támbàtáwⁿà	0	28
1256	(sb, mammal) bite (sb)	Bankan_Tey	kúwó	k ú w ó	DB,LJ	1 7 6 7	AXBZ	KYWU	2	2.K.C 2.Y.V 2.W.C 2.U.V	2.0 1.5 1.75 0.8	kúwó	0	27
1257	(sb, mammal) bite (sb)	Ben_Tey	kúwó	k ú w ó	DB,LJ	1 7 6 7	AXBZ	KYWU	3	3.K.C 3.Y.V 3.W.C 3.U.V	2.0 1.5 1.75 0.8	kúwó	0	27
1258	(sb, mammal) bite (sb)	Bunoge	núnjè	n ú n dʒ è	DB,LJ	4 7 4 1 7	AXMBZ	NYNTE	4	4.N.C 4.Y.V 4.N.c 4.T.C 4.E.V	2.0 1.5 1.1 1.75 0.8	núndʒè	0	26
1259	(sb, mammal) bite (sb)	Gourou	kɛ́rɛ́	k ɛ́ r ɛ́	DB,LJ	1 7 5 7	AXBZ	KERE	7	7.K.C 7.E.V 7.R.C 7.E.V	2.0 1.5 1.75 0.8	kɛ́rɛ́	0	25
1260	(sb, mammal) bite (sb)	Jamsay_Douentza	cɛ́rɛ́	tʃ ɛ́ r ɛ́	DB,LJ	1 7 5 7	AXBZ	TERE	8	8.T.C 8.E.V 8.R.C 8.E.V	2.0 1.5 1.75 0.8	tʃɛ́rɛ́	0	25
1262	(sb, mammal) bite (sb)	Mombo	núŋgɛ́	n ú ŋ ɡ ɛ́	DB,LJ	4 7 4 1 7	AXMBZ	NYNKE	9	9.N.C 9.Y.V 9.N.c 9.K.C 9.E.V	2.0 1.5 1.1 1.75 0.8	núŋɡɛ́	0	26
1263	(sb, mammal) bite (sb)	Najamba	kɛ́rɛ́	k ɛ́ r ɛ́	DB,LJ	1 7 5 7	AXBZ	KERE	10	10.K.C 10.E.V 10.R.C 10.E.V	2.0 1.5 1.75 0.8	kɛ́rɛ́	0	25
1264	(sb, mammal) bite (sb)	Nanga	kúwó	k ú w ó	DB,LJ	1 7 6 7	AXBZ	KYWU	11	11.K.C 11.Y.V 11.W.C 11.U.V	2.0 1.5 1.75 0.8	kúwó	0	27
1265	(sb, mammal) bite (sb)	Penange	núŋgɛ́	n ú ŋ ɡ ɛ́	DB,LJ	4 7 4 1 7	AXMBZ	NYNKE	12	12.N.C 12.Y.V 12.N.c 12.K.C 12.E.V	2.0 1.5 1.1 1.75 0.8	núŋɡɛ́	0	26
1266	(sb, mammal) bite (sb)	Perge_Tegu	kɛ́rɛ́	k ɛ́ r ɛ́	DB,LJ	1 7 5 7	AXBZ	KERE	13	13.K.C 13.E.V 13.R.C 13.E.V	2.0 1.5 1.75 0.8	kɛ́rɛ́	0	25
1268	(sb, mammal) bite (sb)	Tebul_Ure	cɛ́rɛ́	tʃ ɛ́ r ɛ́	DB,LJ	1 7 5 7	AXBZ	TERE	14	14.T.C 14.E.V 14.R.C 14.E.V	2.0 1.5 1.75 0.8	tʃɛ́rɛ́	0	25
1269	(sb, mammal) bite (sb)	Tiranige	cɛ́rɔ́	tʃ ɛ́ r ɔ́	DB,LJ	1 7 5 7	AXBZ	TERU	15	15.T.C 15.E.V 15.R.C 15.U.V	2.0 1.5 1.75 0.8	tʃɛ́rɔ́	0	25
1270	(sb, mammal) bite (sb)	Togo_Kan	kɛ́rɛ́	k ɛ́ r ɛ́	DB,LJ	1 7 5 7	AXBZ	KERE	16	16.K.C 16.E.V 16.R.C 16.E.V	2.0 1.5 1.75 0.8	kɛ́rɛ́	0	25
1271	(sb, mammal) bite (sb)	Tommo_So	kɛ́rɛ́	k ɛ́ r ɛ́	DB,LJ	1 7 5 7	AXBZ	KERE	17	17.K.C 17.E.V 17.R.C 17.E.V	2.0 1.5 1.75 0.8	kɛ́rɛ́	0	25
1272	(sb, mammal) bite (sb)	Toro_Tegu	cɛ́rá	tʃ ɛ́ r á	DB,LJ	1 7 5 7	AXBZ	TERA	18	18.T.C 18.E.V 18.R.C 18.A.V	2.0 1.5 1.75 0.8	tʃɛ́rá	0	25
1273	(sb, mammal) bite (sb)	Toro_Tegu	cɛ́rú	tʃ ɛ́ r ú	DB,LJ	1 7 5 7	AXBZ	TERY	18	18.T.C 18.E.V 18.R.C 18.Y.V	2.0 1.5 1.75 0.8	tʃɛ́rú	0	25
1274	(sb, mammal) bite (sb)	Yanda_Dom	kɛ́dálì	k ɛ́ d á l ì	DB,LJ	1 7 1 7 5 7	AXBYBZ	KETALI	19	19.K.C 19.E.V 19.T.C 19.A.V 19.L.C 19.I.V	2.0 1.5 1.75 1.3 1.75 0.8	kɛ́dálì	0	25
1275	(sb, mammal) bite (sb)	Yanda_Dom	kɛ́dɛ́	k ɛ́ d ɛ́	DB,LJ	1 7 1 7	AXBZ	KETE	19	19.K.C 19.E.V 19.T.C 19.E.V	2.0 1.5 1.75 0.8	kɛ́dɛ́	0	25
1276	(sb, mammal) bite (sb)	Yorno_So	kɛ́rɛ́	k ɛ́ r ɛ́	DB,LJ	1 7 5 7	AXBZ	KERE	20	20.K.C 20.E.V 20.R.C 20.E.V	2.0 1.5 1.75 0.8	kɛ́rɛ́	0	25
1277	(sb, mammal) bite (sb)	Donno_So	kɛ́rɛ̀	k ɛ́ r ɛ̀	DB,LJ	1 7 5 7	AXBZ	KERE	6	6.K.C 6.E.V 6.R.C 6.E.V	2.0 1.5 1.75 0.8	kɛ́rɛ̀	0	25
1278	(sb, mammal) bite (sb)	Donno_So	kɛ́r-ɛ̀	k ɛ́ r ɛ̀	DB,LJ	1 7 5 7	AXBZ	KERE	6	6.K.C 6.E.V 6.R.C 6.E.V	2.0 1.5 1.75 0.8	kɛ́rɛ̀	1	25
1318	(single) grain, seed, nut	Bangime	bùrù	b ù r ù	DB,SW	1 7 5 7	AXBZ	PYRY	1	1.P.C 1.Y.V 1.R.C 1.Y.V	2.0 1.5 1.75 0.8	bùrù	0	31
1319	(single) grain, seed, nut	Bankan_Tey	ìsâ:	ì s âː	DB,SW	7 3 7	XBZ	ISA	2	2.I.V 2.S.C 2.A.V	1.5 1.75 0.8	ìsâː	0	29
1320	(single) grain, seed, nut	Ben_Tey	ìsâ:	ì s âː	DB,SW	7 3 7	XBZ	ISA	3	3.I.V 3.S.C 3.A.V	1.5 1.75 0.8	ìsâː	0	29
1321	(single) grain, seed, nut	Ben_Tey	yî:	j îː	DB,SW	6 7	AX	JI	3	3.J.C 3.I.V	2.0 1.5	jîː	0	30
1322	(single) grain, seed, nut	Bunoge	sè:	s èː	DB,SW	3 7	AX	SE	4	4.S.C 4.E.V	2.0 1.5	sèː	0	29
1323	(single) grain, seed, nut	Dogul_Dom	dèné	d è n é	DB,SW	1 7 4 7	AXBZ	TENE	5	5.T.C 5.E.V 5.N.C 5.E.V	2.0 1.5 1.75 0.8	dèné	0	32
1324	(single) grain, seed, nut	Dogul_Dom	sáỳ	s á j̀	DB,SW	3 7 6	AXN	SAJ	5	5.S.C 5.A.V 5.J.c	2.0 1.5 0.8	sáj̀	0	29
1325	(single) grain, seed, nut	Gourou	î:ⁿ	îːⁿ	DB,SW	7	X	I	7	7.I.V	1.5	îːⁿ	0	30
1326	(single) grain, seed, nut	Jamsay_Douentza	sɛ̌yⁿ	s ɛ̌ jⁿ	DB,SW	3 7 6	AXN	SEJ	8	8.S.C 8.E.V 8.J.c	2.0 1.5 0.8	sɛ̌jⁿ	0	29
1328	(single) grain, seed, nut	Mombo	sí:	s íː	DB,SW	3 7	AX	SI	9	9.S.C 9.I.V	2.0 1.5	síː	1	29
1329	(single) grain, seed, nut	Najamba	sê:	s êː	DB,SW	3 7	AX	SE	10	10.S.C 10.E.V	2.0 1.5	sêː	0	29
1330	(single) grain, seed, nut	Najamba	sê:ŋgò	s êː ŋ ɡ ò	DB,SW	3 7 4 1 7	AXMBZ	SENKU	10	10.S.C 10.E.V 10.N.c 10.K.C 10.U.V	2.0 1.5 1.1 1.75 0.8	sêːŋɡò	0	29
1331	(single) grain, seed, nut	Nanga	ǹjâ	ǹ dʒ â	DB,SW	0 1 7	ACX	0TA	11	11.0.C 11.T.C 11.A.V	2.0 1.5 1.5	ǹdʒâ	0	33
1332	(single) grain, seed, nut	Penange	sè:	s èː	DB,SW	3 7	AX	SE	12	12.S.C 12.E.V	2.0 1.5	sèː	0	29
1333	(single) grain, seed, nut	Perge_Tegu	ìšɛ̌yⁿ	ì ʃ ɛ̌ jⁿ	DB,SW	7 3 7 6	XBYN	ISEJ	13	13.I.V 13.S.C 13.E.V 13.J.c	1.5 1.75 1.3 0.8	ìʃɛ̌jⁿ	0	29
1335	(single) grain, seed, nut	Tebul_Ure	íyɛ́	í j ɛ́	DB,SW	7 6 7	XBZ	IJE	14	14.I.V 14.J.C 14.E.V	1.5 1.75 0.8	íjɛ́	0	30
1336	(single) grain, seed, nut	Tiranige	séŋgé	s é ŋ ɡ é	DB,SW	3 7 4 1 7	AXMBZ	SENKE	15	15.S.C 15.E.V 15.N.c 15.K.C 15.E.V	2.0 1.5 1.1 1.75 0.8	séŋɡé	0	29
1337	(single) grain, seed, nut	Togo_Kan	í:ⁿ	íːⁿ	DB,SW	7	X	I	16	16.I.V	1.5	íːⁿ	1	30
1338	(single) grain, seed, nut	Tommo_So	ìsǎy	ì s ǎ j	DB,SW	7 3 7 6	XBYN	ISAJ	17	17.I.V 17.S.C 17.A.V 17.J.c	1.5 1.75 1.3 0.8	ìsǎj	0	29
1339	(single) grain, seed, nut	Tommo_So	íí	íː	DB,SW	7	X	I	17	17.I.V	1.5	íː	1	30
1341	(single) grain, seed, nut	Toro_Tegu	ìsɛ̌yⁿ	ì s ɛ̌ jⁿ	DB,SW	7 3 7 6	XBYN	ISEJ	18	18.I.V 18.S.C 18.E.V 18.J.c	1.5 1.75 1.3 0.8	ìsɛ̌jⁿ	0	29
1342	(single) grain, seed, nut	Yanda_Dom	é:	éː	DB,SW	7	X	E	19	19.E.V	1.5	éː	0	30
1343	(single) grain, seed, nut	Yorno_So	î:	îː	DB,SW	7	X	I	20	20.I.V	1.5	îː	1	30
1344	(single) grain, seed, nut	Donno_So	î:	îː	DB,SW	7	X	I	6	6.I.V	1.5	îː	1	30
1345	(snake) bite (sb)	Bangime	táw̃á	t á wⁿ á	DB,SW	1 7 6 7	AXBZ	TAWA	1	1.T.C 1.A.V 1.W.C 1.A.V	2.0 1.5 1.75 0.8	táwⁿá	0	34
1346	(snake) bite (sb)	Bankan_Tey	kúwó	k ú w ó	DB,SW	1 7 6 7	AXBZ	KYWU	2	2.K.C 2.Y.V 2.W.C 2.U.V	2.0 1.5 1.75 0.8	kúwó	1	35
1347	(snake) bite (sb)	Ben_Tey	kúwó	k ú w ó	DB,SW	1 7 6 7	AXBZ	KYWU	3	3.K.C 3.Y.V 3.W.C 3.U.V	2.0 1.5 1.75 0.8	kúwó	1	35
1348	(snake) bite (sb)	Dogul_Dom	kɛ̀rɛ́	k ɛ̀ r ɛ́	DB,SW	1 7 5 7	AXBZ	KERE	5	5.K.C 5.E.V 5.R.C 5.E.V	2.0 1.5 1.75 0.8	kɛ̀rɛ́	0	34
1349	(snake) bite (sb)	Gourou	kɛ́rɛ́	k ɛ́ r ɛ́	DB,SW	1 7 5 7	AXBZ	KERE	7	7.K.C 7.E.V 7.R.C 7.E.V	2.0 1.5 1.75 0.8	kɛ́rɛ́	1	34
1350	(snake) bite (sb)	Jamsay_Douentza	cɛ́rɛ́	tʃ ɛ́ r ɛ́	DB,SW	1 7 5 7	AXBZ	TERE	8	8.T.C 8.E.V 8.R.C 8.E.V	2.0 1.5 1.75 0.8	tʃɛ́rɛ́	1	34
1351	(snake) bite (sb)	Mombo	núŋgɛ́	n ú ŋ ɡ ɛ́	DB,SW	4 7 4 1 7	AXMBZ	NYNKE	9	9.N.C 9.Y.V 9.N.c 9.K.C 9.E.V	2.0 1.5 1.1 1.75 0.8	núŋɡɛ́	1	36
1352	(snake) bite (sb)	Najamba	kɛ́rɛ́	k ɛ́ r ɛ́	DB,SW	1 7 5 7	AXBZ	KERE	10	10.K.C 10.E.V 10.R.C 10.E.V	2.0 1.5 1.75 0.8	kɛ́rɛ́	1	34
1353	(snake) bite (sb)	Nanga	kúwó	k ú w ó	DB,SW	1 7 6 7	AXBZ	KYWU	11	11.K.C 11.Y.V 11.W.C 11.U.V	2.0 1.5 1.75 0.8	kúwó	1	35
1354	(snake) bite (sb)	Perge_Tegu	kɛ́rɛ́	k ɛ́ r ɛ́	DB,SW	1 7 5 7	AXBZ	KERE	13	13.K.C 13.E.V 13.R.C 13.E.V	2.0 1.5 1.75 0.8	kɛ́rɛ́	1	34
1356	(snake) bite (sb)	Tiranige	cɛ́rɔ́	tʃ ɛ́ r ɔ́	DB,SW	1 7 5 7	AXBZ	TERU	15	15.T.C 15.E.V 15.R.C 15.U.V	2.0 1.5 1.75 0.8	tʃɛ́rɔ́	1	34
1357	(snake) bite (sb)	Togo_Kan	kɛ́rɛ́	k ɛ́ r ɛ́	DB,SW	1 7 5 7	AXBZ	KERE	16	16.K.C 16.E.V 16.R.C 16.E.V	2.0 1.5 1.75 0.8	kɛ́rɛ́	1	34
1358	(snake) bite (sb)	Tommo_So	kɛ́rɛ́	k ɛ́ r ɛ́	DB,SW	1 7 5 7	AXBZ	KERE	17	17.K.C 17.E.V 17.R.C 17.E.V	2.0 1.5 1.75 0.8	kɛ́rɛ́	1	34
1359	(snake) bite (sb)	Toro_Tegu	cɛ́rá	tʃ ɛ́ r á	DB,SW	1 7 5 7	AXBZ	TERA	18	18.T.C 18.E.V 18.R.C 18.A.V	2.0 1.5 1.75 0.8	tʃɛ́rá	1	34
1360	(snake) bite (sb)	Toro_Tegu	cɛ́rú	tʃ ɛ́ r ú	DB,SW	1 7 5 7	AXBZ	TERY	18	18.T.C 18.E.V 18.R.C 18.Y.V	2.0 1.5 1.75 0.8	tʃɛ́rú	1	34
1361	(snake) bite (sb)	Yanda_Dom	kɛ́dálì	k ɛ́ d á l ì	DB,SW	1 7 1 7 5 7	AXBYBZ	KETALI	19	19.K.C 19.E.V 19.T.C 19.A.V 19.L.C 19.I.V	2.0 1.5 1.75 1.3 1.75 0.8	kɛ́dálì	1	34
1362	(snake) bite (sb)	Yanda_Dom	kɛ́dɛ́	k ɛ́ d ɛ́	DB,SW	1 7 1 7	AXBZ	KETE	19	19.K.C 19.E.V 19.T.C 19.E.V	2.0 1.5 1.75 0.8	kɛ́dɛ́	1	34
1363	(snake) bite (sb)	Yorno_So	kɛ́rɛ́	k ɛ́ r ɛ́	DB,SW	1 7 5 7	AXBZ	KERE	20	20.K.C 20.E.V 20.R.C 20.E.V	2.0 1.5 1.75 0.8	kɛ́rɛ́	1	34
1364	(snake) bite (sb)	Donno_So	kɛ́rɛ̀	k ɛ́ r ɛ̀	DB,SW	1 7 5 7	AXBZ	KERE	6	6.K.C 6.E.V 6.R.C 6.E.V	2.0 1.5 1.75 0.8	kɛ́rɛ̀	1	34
1365	(snake) bite (sb)	Donno_So	kɛ́r-ɛ̀	k ɛ́ r ɛ̀	DB,SW	1 7 5 7	AXBZ	KERE	6	6.K.C 6.E.V 6.R.C 6.E.V	2.0 1.5 1.75 0.8	kɛ́rɛ̀	1	34
4740	I am (copula, with noun)	Bankan_Tey	≡mì	m ì	DB	4 7	AX	MI	2	2.M.C 2.I.V	2.0 1.5	mì	0	37
4741	I am (copula, with noun)	Ben_Tey	=m̀íỳ	m̀ í j̀	DB	4 7 6	AXN	MIJ	3	3.M.C 3.I.V 3.J.c	2.0 1.5 0.8	m̀íj̀	0	37
4742	I am (copula, with noun)	Bunoge	mì	m ì	DB	4 7	AX	MI	4	4.M.C 4.I.V	2.0 1.5	mì	0	37
4743	I am (copula, with noun)	Dogul_Dom	y	j	DB	6	A	J	5	5.J.C	2.0	j	0	39
4744	I am (copula, with noun)	Jamsay_Douentza	≡ùm	ù m	DB	7 4	XN	YM	8	8.Y.V 8.M.c	1.5 0.8	ùm	0	37
4745	I am (copula, with noun)	Mombo	ḿbô:	ḿ b ôː	DB	0 1 7	ACX	0PU	9	9.0.C 9.P.C 9.U.V	2.0 1.5 1.5	ḿbôː	0	40
4746	I am (copula, with noun)	Najamba	=m̀	m̀	DB	4	A	M	10	10.M.C	2.0	m̀	0	37
4747	I am (copula, with noun)	Nanga	=mí	m í	DB	4 7	AX	MI	11	11.M.C 11.I.V	2.0 1.5	mí	0	37
4748	I am (copula, with noun)	Penange	mí yó	m í # j ó	DB	4 7 9 6 7	AX_AX	MI_JU	12	12.M.C 12.I.V 12._._ 12.J.C 12.U.V	2.0 1.5 0.0 2.0 1.5	mí#jó	0	37
4749	I am (copula, with noun)	Perge_Tegu	=ùm	ù m	DB	7 4	XN	YM	13	13.Y.V 13.M.c	1.5 0.8	ùm	0	37
4751	I am (copula, with noun)	Tebul_Ure	ɲɛ́:=ḿ	ɲ ɛ́ː ḿ	DB	4 7 0	AXN	NE0	14	14.N.C 14.E.V 14.0.c	2.0 1.5 0.8	ɲɛ́ːḿ	0	38
4752	I am (copula, with noun)	Tiranige	mì=ẁⁿ	m ì ẁⁿ	DB	4 7 0	AXN	MI0	15	15.M.C 15.I.V 15.0.c	2.0 1.5 0.8	mìẁⁿ	0	37
4753	I am (copula, with noun)	Togo_Kan	íⁿ=y	íⁿ j	DB	7 6	XN	IJ	16	16.I.V 16.J.c	1.5 0.8	íⁿj	0	37
4754	I am (copula, with noun)	Tommo_So	m	m	DB	4	A	M	17	17.M.C	2.0	m	0	37
4755	I am (copula, with noun)	Tommo_So	ɲ	ɲ	DB	4	A	N	17	17.N.C	2.0	ɲ	0	38
4756	I am (copula, with noun)	Toro_Tegu	mí	m í	DB	4 7	AX	MI	18	18.M.C 18.I.V	2.0 1.5	mí	0	37
4757	I am (copula, with noun)	Yanda_Dom	=m̀	m̀	DB	4	A	M	19	19.M.C	2.0	m̀	0	37
4758	I am (copula, with noun)	Yorno_So	mú=y	m ú j	DB	4 7 6	AXN	MYJ	20	20.M.C 20.Y.V 20.J.c	2.0 1.5 0.8	múj	0	37
4759	I am (copula, with noun)	Donno_So	=ŋ	ŋ	DB	4	A	N	6	6.N.C	2.0	ŋ	0	38
1465	above (sth)	Bankan_Tey	ḿbárù wò	ḿ b á r ù # w ò	DB	0 1 7 5 7 9 6 7	ACXBZ_AX	0PARY_WU	2	2.0.C 2.P.C 2.A.V 2.R.C 2.Y.V 2._._ 2.W.C 2.U.V	2.0 1.5 1.5 1.75 0.8 0.0 2.0 1.5	ḿbárù#wò	0	46
1466	above (sth)	Ben_Tey	wò	w ò	DB	6 7	AX	WU	3	3.W.C 3.U.V	2.0 1.5	wò	1	50
1467	above (sth)	Bunoge	mbà	m b à	DB	4 1 7	ACZ	MPA	4	4.M.C 4.P.C 4.A.V	2.0 1.5 0.8	mbà	0	44
1468	above (sth)	Jamsay_Douentza	mà máná lé	m à # m á n á # l é	DB	4 7 9 4 7 4 7 9 5 7	AX_AXBZ_AX	MA_MANA_LE	8	8.M.C 8.A.V 8._._ 8.M.C 8.A.V 8.N.C 8.A.V 8._._ 8.L.C 8.E.V	2.0 1.5 0.0 2.0 1.5 1.75 0.8 0.0 2.0 1.5	mà#máná#lé	0	45
1469	above (sth)	Mombo	kó:ná ńdà	k óː n á # ń d à	DB	1 7 4 7 9 4 1 7	AXBZ_ACZ	KUNA_NTA	9	9.K.C 9.U.V 9.N.C 9.A.V 9._._ 9.N.C 9.T.C 9.A.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5 0.8	kóːná#ńdà	0	41
